id,user_id,time,usage,created_at,updated_at
2383,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 07:00:00 UTC,1.127,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2384,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 08:00:00 UTC,1.202,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2385,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 09:00:00 UTC,1.014,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2386,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 10:00:00 UTC,0.875,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2387,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 11:00:00 UTC,0.904,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2388,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 12:00:00 UTC,0.893,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2389,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 13:00:00 UTC,0.836,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2390,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 14:00:00 UTC,0.835,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2391,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 15:00:00 UTC,0.927,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2392,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 16:00:00 UTC,0.855,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2393,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 17:00:00 UTC,0.9239999999999999,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2394,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 18:00:00 UTC,0.895,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2395,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 19:00:00 UTC,1.144,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2396,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 20:00:00 UTC,1.141,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2397,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 21:00:00 UTC,1.02,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2398,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 22:00:00 UTC,0.8320000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2399,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-10 23:00:00 UTC,0.655,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2400,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 00:00:00 UTC,0.5590000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2401,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 01:00:00 UTC,0.534,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2402,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 02:00:00 UTC,0.487,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2403,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 03:00:00 UTC,0.4960000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2404,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 04:00:00 UTC,0.534,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2405,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 05:00:00 UTC,0.6830000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2406,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 06:00:00 UTC,0.72,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2407,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 07:00:00 UTC,1.137,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2408,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 08:00:00 UTC,1.206,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2409,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 09:00:00 UTC,1.195,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2410,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 10:00:00 UTC,1.091,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2411,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 11:00:00 UTC,1.159,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2412,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 12:00:00 UTC,0.993,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2413,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 13:00:00 UTC,1.071,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2414,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 14:00:00 UTC,1.012,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2415,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 15:00:00 UTC,1.027,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2416,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 16:00:00 UTC,1.003,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2417,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 17:00:00 UTC,1.12,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2418,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 18:00:00 UTC,1.166,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2419,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 19:00:00 UTC,1.32,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2420,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 20:00:00 UTC,1.203,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2421,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 21:00:00 UTC,1.125,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2422,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 22:00:00 UTC,0.866,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2423,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-11 23:00:00 UTC,0.718,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2424,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 00:00:00 UTC,0.63,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2425,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 01:00:00 UTC,0.549,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2426,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 02:00:00 UTC,0.547,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2427,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 03:00:00 UTC,0.541,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2428,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 04:00:00 UTC,0.647,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2429,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 05:00:00 UTC,0.78,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2430,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 06:00:00 UTC,0.9480000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2431,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 07:00:00 UTC,1.254,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2432,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 08:00:00 UTC,1.058,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2433,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 09:00:00 UTC,0.9580000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2434,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 10:00:00 UTC,1.054,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2435,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 11:00:00 UTC,1.025,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2436,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 12:00:00 UTC,0.8939999999999999,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2437,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 13:00:00 UTC,0.8260000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2438,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 14:00:00 UTC,0.856,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2439,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 15:00:00 UTC,0.837,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2440,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 16:00:00 UTC,0.916,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2441,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 17:00:00 UTC,0.9639999999999999,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2442,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 18:00:00 UTC,1.039,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2443,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 19:00:00 UTC,1.251,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2444,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 20:00:00 UTC,1.24,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2445,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 21:00:00 UTC,1.093,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2446,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 22:00:00 UTC,0.8849999999999999,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2447,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-12 23:00:00 UTC,0.725,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2448,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 00:00:00 UTC,0.627,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2449,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 01:00:00 UTC,0.581,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2450,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 02:00:00 UTC,0.5590000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2451,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 03:00:00 UTC,0.5650000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2452,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 04:00:00 UTC,0.663,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2453,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 05:00:00 UTC,0.871,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2454,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 06:00:00 UTC,1.041,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2455,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 07:00:00 UTC,1.265,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2456,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 08:00:00 UTC,1.191,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2457,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 09:00:00 UTC,1.033,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2458,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 10:00:00 UTC,0.984,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2459,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 11:00:00 UTC,0.886,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2460,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 12:00:00 UTC,0.8869999999999999,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2461,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 13:00:00 UTC,0.879,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2462,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 14:00:00 UTC,0.9,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2463,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 15:00:00 UTC,0.879,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2464,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 16:00:00 UTC,0.9329999999999999,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2465,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 17:00:00 UTC,0.9450000000000002,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2466,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 18:00:00 UTC,0.968,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2467,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 19:00:00 UTC,1.265,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2468,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 20:00:00 UTC,1.181,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2469,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 21:00:00 UTC,1.097,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2470,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 22:00:00 UTC,0.87,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2471,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-13 23:00:00 UTC,0.733,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2472,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 00:00:00 UTC,0.608,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2473,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 01:00:00 UTC,0.615,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2474,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 02:00:00 UTC,0.5760000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2475,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 03:00:00 UTC,0.546,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2476,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 04:00:00 UTC,0.643,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2477,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 05:00:00 UTC,0.86,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2478,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 06:00:00 UTC,1.051,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2479,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 07:00:00 UTC,1.2,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2480,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 08:00:00 UTC,1.128,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2481,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 09:00:00 UTC,0.9619999999999999,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2482,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 10:00:00 UTC,0.9419999999999999,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2483,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 11:00:00 UTC,0.858,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2484,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 12:00:00 UTC,0.833,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2485,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 13:00:00 UTC,0.833,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2486,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 14:00:00 UTC,0.857,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2487,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 15:00:00 UTC,0.921,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2488,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 16:00:00 UTC,0.947,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2489,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 17:00:00 UTC,0.8799999999999999,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2490,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 18:00:00 UTC,0.9440000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2491,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 19:00:00 UTC,1.105,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2492,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 20:00:00 UTC,1.168,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2493,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 21:00:00 UTC,1.077,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2494,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 22:00:00 UTC,0.9009999999999999,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2495,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-14 23:00:00 UTC,0.7020000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2496,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 00:00:00 UTC,0.612,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2497,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 01:00:00 UTC,0.5570000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2498,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 02:00:00 UTC,0.554,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2499,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 03:00:00 UTC,0.584,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2500,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 04:00:00 UTC,0.67,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2501,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 05:00:00 UTC,0.879,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2502,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 06:00:00 UTC,1.116,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2503,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 07:00:00 UTC,1.391,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2504,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 08:00:00 UTC,1.176,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2505,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 09:00:00 UTC,0.973,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2506,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 10:00:00 UTC,1.05,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2507,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 11:00:00 UTC,0.8869999999999999,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2508,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 12:00:00 UTC,0.912,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2509,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 13:00:00 UTC,0.839,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2510,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 14:00:00 UTC,0.778,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2511,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 15:00:00 UTC,0.78,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2512,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 16:00:00 UTC,0.845,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2513,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 17:00:00 UTC,0.914,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2514,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 18:00:00 UTC,0.92,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2515,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 19:00:00 UTC,1.183,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2516,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 20:00:00 UTC,1.067,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2517,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 21:00:00 UTC,1.078,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2518,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 22:00:00 UTC,0.875,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2519,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-15 23:00:00 UTC,0.7000000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2520,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-16 00:00:00 UTC,0.589,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2521,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-16 01:00:00 UTC,0.579,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2522,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-16 02:00:00 UTC,0.5720000000000001,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
2523,Mountain_Single_family_Jan_1_2011_to_Jan_1_2012_RetailCustomer_1,2011-04-16 03:00:00 UTC,0.555,2014-02-21 01:11:28 UTC,2014-02-21 01:11:28 UTC
